Industry,Region,Year,ESG_Overall,ESG_Environmental,CarbonEmissions,WaterUsage,EnergyConsumption
Transportation,Oceania,2020,48.5,43.7,357620.9,59603.5,1192069.8
Transportation,Oceania,2021,49.3,41.2,365683.9,60947.3,1218946.3
Transportation,Oceania,2022,49.7,39.8,407572.4,67928.7,1358574.5
Transportation,Oceania,2023,51.7,40.1,462916.7,77152.8,1543055.6
Transportation,Oceania,2024,51.6,38.8,491116.8,81852.8,1637056.1
Transportation,Oceania,2025,52.1,38.9,539199.2,89866.5,1797330.6
Technology,Africa,2015,59.9,84.6,148636.4,89181.8,297272.7
Technology,Africa,2016,60.1,86.1,123474.2,74084.5,246948.4
Technology,Africa,2017,60.3,89.5,133117.3,79870.4,266234.6
Technology,Africa,2018,60.3,90.6,146325.4,87795.2,292650.7
Technology,Africa,2019,60.0,89.5,149890.9,89934.6,299781.9
Technology,Africa,2020,61.2,90.1,152927.8,91756.7,305855.7
Technology,Africa,2021,61.6,90.8,176113.4,105668.0,352226.7
Technology,Africa,2022,62.4,91.0,190081.5,114048.9,380163.1
Technology,Africa,2023,63.0,90.6,222829.3,133697.6,445658.5
Technology,Africa,2024,64.9,90.6,214855.9,128913.5,429711.8
Technology,Africa,2025,67.7,92.0,227711.5,136626.9,455423.1
Finance,Latin America,2015,60.0,93.6,68425.5,34212.7,171063.6
Finance,Latin America,2016,59.8,96.0,63848.6,31924.3,159621.5
Finance,Latin America,2017,61.3,97.4,64452.5,32226.3,161131.3
Finance,Latin America,2018,63.7,98.0,60067.1,30033.6,150167.8
Finance,Latin America,2019,65.6,100.0,52890.8,26445.4,132226.9
Finance,Latin America,2020,63.9,100.0,47505.8,23752.9,118764.6
Finance,Latin America,2021,65.2,100.0,39641.7,19820.8,99104.2
Finance,Latin America,2022,66.3,97.6,42082.7,21041.4,105206.9
Finance,Latin America,2023,65.8,98.9,39558.1,19779.0,98895.2
Finance,Latin America,2024,66.0,98.8,37901.0,18950.5,94752.5
Finance,Latin America,2025,66.4,99.7,34076.4,17038.2,85190.9
Finance,Oceania,2015,74.5,99.8,19956.6,9978.3,49891.5
Finance,Oceania,2016,74.6,100.0,20813.8,10406.9,52034.4
Finance,Oceania,2017,74.4,100.0,20437.6,10218.8,51094.0
Finance,Oceania,2018,73.3,97.6,22154.6,11077.3,55386.5
Finance,Oceania,2019,73.4,98.4,21263.9,10632.0,53159.8
Finance,Oceania,2020,74.4,100.0,22584.5,11292.3,56461.3
Finance,Oceania,2021,75.1,100.0,25493.4,12746.7,63733.4
Finance,Oceania,2022,74.5,98.5,28320.7,14160.4,70801.8
Finance,Oceania,2023,76.0,99.1,29856.1,14928.1,74640.3
Finance,Oceania,2024,76.2,100.0,31475.0,15737.5,78687.5
Finance,Oceania,2025,77.5,100.0,32839.0,16419.5,82097.6
Manufacturing,Europe,2015,79.8,90.8,66563.2,88750.9,1109385.9
Manufacturing,Europe,2016,79.8,91.3,71347.2,95129.6,1189120.5
Manufacturing,Europe,2017,80.3,94.2,73375.5,97834.1,1222925.8
Manufacturing,Europe,2018,81.1,94.5,69541.8,92722.4,1159029.4
Manufacturing,Europe,2019,83.0,95.8,77725.3,103633.7,1295421.4
Manufacturing,Europe,2020,83.8,93.8,75951.1,101268.2,1265852.1
Manufacturing,Europe,2021,85.7,98.0,63680.8,84907.7,1061346.7
Manufacturing,Europe,2022,85.0,99.5,59158.1,78877.5,985968.5
Manufacturing,Europe,2023,84.7,100.0,61096.8,81462.4,1018279.8
Manufacturing,Europe,2024,85.7,100.0,62607.8,83477.0,1043462.5
Manufacturing,Europe,2025,86.2,100.0,65701.7,87602.2,1095028.0
Finance,North America,2015,69.7,87.9,8525.8,4262.9,21314.5
Finance,North America,2016,69.3,87.0,9332.9,4666.5,23332.3
Finance,North America,2017,71.2,87.7,10835.1,5417.5,27087.7
Finance,North America,2018,73.6,90.7,11086.2,5543.1,27715.4
Finance,North America,2019,73.6,92.4,12373.6,6186.8,30934.1
Finance,North America,2020,74.7,93.9,13073.4,6536.7,32683.6
Finance,North America,2021,73.9,91.8,13147.6,6573.8,32869.1
Finance,North America,2022,75.8,94.3,13616.9,6808.4,34042.2
Finance,North America,2023,77.1,94.1,15367.5,7683.7,38418.7
Finance,North America,2024,79.7,97.1,16546.8,8273.4,41367.0
Finance,North America,2025,80.6,100.0,17653.4,8826.7,44133.5
Transportation,Oceania,2015,56.4,36.6,352541.1,58756.8,1175137.0
Transportation,Oceania,2016,58.1,38.9,390195.3,65032.6,1300651.1
Transportation,Oceania,2017,57.0,37.0,444675.1,74112.5,1482250.5
Transportation,Oceania,2018,58.0,36.4,522095.8,87016.0,1740319.4
Transportation,Oceania,2019,57.5,38.0,537906.5,89651.1,1793021.8
Transportation,Oceania,2020,59.7,41.4,634887.6,105814.6,2116292.1
Transportation,Oceania,2021,60.9,41.6,685649.8,114275.0,2285499.2
Transportation,Oceania,2022,61.2,41.8,647685.9,107947.7,2158953.0
Transportation,Oceania,2023,62.9,43.7,668863.0,111477.2,2229543.4
Transportation,Oceania,2024,64.4,49.1,592030.5,98671.8,1973435.1
Transportation,Oceania,2025,65.2,48.8,609754.9,101625.8,2032516.4
Utilities,Oceania,2015,42.3,21.9,1438419.9,899012.4,14384198.7
Utilities,Oceania,2016,42.7,22.2,1467003.0,916876.8,14670029.6
Utilities,Oceania,2017,45.0,25.5,1469275.1,918296.9,14692750.9
Utilities,Oceania,2018,46.4,26.2,1248785.8,780491.1,12487858.3
Utilities,Oceania,2019,47.3,24.8,1305074.2,815671.4,13050741.8
Utilities,Oceania,2020,48.0,24.4,1357641.0,848525.7,13576410.4
Utilities,Oceania,2021,49.3,25.1,1481489.9,925931.2,14814899.1
Utilities,Oceania,2022,49.2,26.8,1411163.1,881976.9,14111630.7
Utilities,Oceania,2023,52.0,29.5,1435943.0,897464.4,14359430.4
Utilities,Oceania,2024,51.0,28.7,1573935.1,983709.4,15739351.1
Utilities,Oceania,2025,51.5,30.4,1431859.6,894912.2,14318595.9
Manufacturing,Middle East,2015,29.8,52.6,181095.6,241460.8,3018259.6
Manufacturing,Middle East,2016,29.0,53.2,204548.5,272731.3,3409141.5
Manufacturing,Middle East,2017,29.9,54.2,220939.4,294585.9,3682323.3
Manufacturing,Middle East,2018,32.0,56.5,244358.5,325811.3,4072641.3
Manufacturing,Middle East,2019,33.5,57.1,262812.6,350416.8,4380210.1
Manufacturing,Middle East,2020,32.8,56.0,302476.5,403302.0,5041274.8
Manufacturing,Middle East,2021,34.9,59.1,319722.4,426296.5,5328706.6
Manufacturing,Middle East,2022,36.0,64.8,300277.5,400370.0,5004624.5
Manufacturing,Middle East,2023,38.1,68.2,310013.6,413351.5,5166893.5
Manufacturing,Middle East,2024,38.6,67.3,276295.7,368394.2,4604927.7
Manufacturing,Middle East,2025,38.9,70.1,236486.9,315315.9,3941448.2
Manufacturing,Oceania,2015,67.5,25.9,352466.4,469955.1,5874439.3
Manufacturing,Oceania,2016,69.1,29.9,348856.3,465141.7,5814271.2
Manufacturing,Oceania,2017,69.2,29.2,329904.8,439873.0,5498412.6
Manufacturing,Oceania,2018,69.2,27.1,317452.6,423270.2,5290877.1
Manufacturing,Oceania,2019,70.4,30.9,371682.4,495576.6,6194707.3
Manufacturing,Oceania,2020,71.2,31.0,421601.1,562134.8,7026684.5
Manufacturing,Oceania,2021,70.8,32.7,437686.0,583581.3,7294765.9
Manufacturing,Oceania,2022,72.2,35.5,413173.8,550898.4,6886229.9
Manufacturing,Oceania,2023,70.3,31.5,399544.1,532725.5,6659068.9
Manufacturing,Oceania,2024,71.9,32.4,398675.9,531567.9,6644599.1
Manufacturing,Oceania,2025,73.4,33.8,424506.8,566009.0,7075113.0
Energy,Middle East,2015,27.0,17.1,6420762.7,1926228.8,64207627.2
Energy,Middle East,2016,26.4,16.4,6623795.4,1987138.6,66237953.6
Energy,Middle East,2017,26.0,18.4,6873202.1,2061960.6,68732021.2
Energy,Middle East,2018,26.5,21.6,7913251.7,2373975.5,79132517.2
Energy,Middle East,2019,25.7,21.0,9449776.1,2834932.8,94497761.4
Energy,Middle East,2020,26.7,23.3,10169070.5,3050721.1,101690704.8
Energy,Middle East,2021,27.1,24.6,11116790.3,3335037.1,111167903.3
Energy,Middle East,2022,28.4,29.1,13087464.9,3926239.5,130874649.2
Energy,Middle East,2023,28.6,33.8,12729680.3,3818904.1,127296802.7
Energy,Middle East,2024,29.5,36.6,13645502.6,4093650.8,136455025.8
Energy,Middle East,2025,32.0,41.1,14122928.5,4236878.6,141229285.1
Utilities,Asia,2015,54.4,53.6,683800.6,427375.4,6838005.6
Utilities,Asia,2016,55.5,57.8,588684.9,367928.0,5886848.7
Utilities,Asia,2017,56.6,61.4,603374.8,377109.2,6033747.7
Utilities,Asia,2018,56.5,64.4,656452.7,410283.0,6564527.5
Utilities,Asia,2019,56.9,68.0,639215.4,399509.6,6392154.4
Utilities,Asia,2020,57.7,68.5,696717.6,435448.5,6967176.5
Utilities,Asia,2021,57.2,68.9,781603.2,488502.0,7816031.9
Utilities,Asia,2022,57.6,70.8,853623.2,533514.5,8536232.0
Utilities,Asia,2023,59.0,75.1,871970.7,544981.7,8719707.3
Utilities,Asia,2024,59.7,76.1,917087.2,573179.5,9170871.7
Utilities,Asia,2025,61.4,80.5,941356.1,588347.6,9413561.1
Consumer Goods,Europe,2015,75.5,49.2,491304.8,614131.0,2456524.1
Consumer Goods,Europe,2016,77.6,48.8,563723.2,704654.0,2818615.8
Consumer Goods,Europe,2017,77.5,52.0,652484.0,815605.0,3262420.0
Consumer Goods,Europe,2018,76.7,50.5,761446.1,951807.7,3807230.7
Consumer Goods,Europe,2019,79.1,51.3,886836.5,1108545.7,4434182.7
Consumer Goods,Europe,2020,79.7,52.7,1020455.4,1275569.2,5102276.8
Consumer Goods,Europe,2021,80.0,53.4,1109740.1,1387175.1,5548700.5
Consumer Goods,Europe,2022,81.7,55.3,1273228.8,1591536.0,6366144.2
Consumer Goods,Europe,2023,84.6,62.1,1563253.4,1954066.8,7816267.1
Consumer Goods,Europe,2024,85.9,63.1,1826182.3,2282727.9,9130911.4
Consumer Goods,Europe,2025,86.7,62.9,2103445.9,2629307.4,10517229.5
Finance,Africa,2015,66.2,99.1,14033.1,7016.6,35082.8
Finance,Africa,2016,66.0,100.0,15088.9,7544.4,37722.2
Finance,Africa,2017,65.5,98.2,15255.5,7627.8,38138.8
Finance,Africa,2018,65.4,98.3,14676.6,7338.3,36691.4
Finance,Africa,2019,64.6,97.9,14603.5,7301.7,36508.7
Finance,Africa,2020,66.3,100.0,15209.4,7604.7,38023.4
Finance,Africa,2021,66.3,100.0,14954.9,7477.4,37387.2
Finance,Africa,2022,68.3,100.0,13034.6,6517.3,32586.6
Finance,Africa,2023,68.7,100.0,11808.5,5904.3,29521.3
Finance,Africa,2024,67.9,100.0,11986.9,5993.5,29967.3
Finance,Africa,2025,68.4,100.0,11917.3,5958.6,29793.2
Healthcare,Oceania,2015,81.9,79.8,136752.4,136752.4,273504.8
Healthcare,Oceania,2016,83.3,83.6,149454.3,149454.3,298908.6
Healthcare,Oceania,2017,81.6,83.1,175392.0,175392.0,350784.0
Healthcare,Oceania,2018,82.5,82.9,185711.3,185711.3,371422.6
Healthcare,Oceania,2019,82.4,81.3,206830.8,206830.8,413661.5
Healthcare,Oceania,2020,82.5,80.3,230502.9,230502.9,461005.8
Healthcare,Oceania,2021,82.3,82.5,254763.3,254763.3,509526.5
Healthcare,Oceania,2022,82.1,81.6,285868.7,285868.7,571737.5
Healthcare,Oceania,2023,82.6,83.1,318480.8,318480.8,636961.7
Healthcare,Oceania,2024,80.7,81.3,392733.4,392733.4,785466.9
Healthcare,Oceania,2025,82.1,84.4,402692.5,402692.5,805385.0
Healthcare,Oceania,2015,65.2,55.7,100464.4,100464.4,200928.8
Healthcare,Oceania,2016,65.5,54.4,93648.1,93648.1,187296.1
Healthcare,Oceania,2017,67.9,53.4,93875.5,93875.5,187751.1
Healthcare,Oceania,2018,67.2,52.0,90222.3,90222.3,180444.5
Healthcare,Oceania,2019,69.3,52.6,96169.5,96169.5,192339.0
Healthcare,Oceania,2020,71.7,57.8,78245.5,78245.5,156491.0
Healthcare,Oceania,2021,70.3,58.7,77087.4,77087.4,154174.7
Healthcare,Oceania,2022,72.4,60.7,70296.2,70296.2,140592.3
Healthcare,Oceania,2023,72.5,65.0,71283.7,71283.7,142567.5
Healthcare,Oceania,2024,73.1,64.7,73366.9,73366.9,146733.8
Healthcare,Oceania,2025,73.7,68.3,71580.5,71580.5,143161.0
Transportation,Middle East,2015,50.3,55.0,201095.9,33516.0,670319.8
Transportation,Middle East,2016,53.7,59.7,230890.2,38481.7,769634.1
Transportation,Middle East,2017,51.9,58.8,256219.3,42703.2,854064.2
Transportation,Middle East,2018,52.8,59.4,286387.5,47731.2,954625.0
Transportation,Middle East,2019,51.9,59.9,315544.6,52590.8,1051815.2
Transportation,Middle East,2020,51.4,61.1,332670.2,55445.0,1108900.7
Transportation,Middle East,2021,51.7,62.2,369254.2,61542.4,1230847.3
Transportation,Middle East,2022,50.5,61.3,412740.7,68790.1,1375802.2
Transportation,Middle East,2023,51.8,63.0,483941.4,80656.9,1613137.9
Transportation,Middle East,2024,52.7,62.1,499861.1,83310.2,1666203.7
Transportation,Middle East,2025,53.7,65.5,539504.4,89917.4,1798347.9
Retail,Africa,2015,37.4,68.2,64081.1,32040.5,128162.1
Retail,Africa,2016,38.3,70.2,61444.7,30722.4,122889.5
Retail,Africa,2017,40.5,70.6,66555.9,33277.9,133111.8
Retail,Africa,2018,43.1,71.9,60187.2,30093.6,120374.4
Retail,Africa,2019,44.8,76.1,56790.6,28395.3,113581.1
Retail,Africa,2020,46.3,76.2,59817.2,29908.6,119634.5
Retail,Africa,2021,47.0,76.1,62165.6,31082.8,124331.3
Retail,Africa,2022,48.4,78.2,63170.7,31585.3,126341.3
Retail,Africa,2023,49.5,79.1,59357.6,29678.8,118715.3
Retail,Africa,2024,50.4,80.0,55545.8,27772.9,111091.5
Retail,Africa,2025,51.1,84.7,55657.2,27828.6,111314.5
Utilities,Africa,2015,35.1,50.1,473891.2,296182.0,4738911.6
Utilities,Africa,2016,36.7,51.1,463281.4,289550.9,4632814.0
Utilities,Africa,2017,37.2,51.6,547800.0,342375.0,5478000.3
Utilities,Africa,2018,37.2,49.8,533675.2,333547.0,5336752.0
Utilities,Africa,2019,37.0,50.2,503566.9,314729.3,5035668.7
Utilities,Africa,2020,38.1,52.2,538282.0,336426.2,5382819.9
Utilities,Africa,2021,38.3,52.7,582109.5,363818.5,5821095.2
Utilities,Africa,2022,37.9,51.1,634219.9,396387.4,6342199.2
Utilities,Africa,2023,39.5,53.1,644689.4,402930.9,6446894.5
Utilities,Africa,2024,40.7,53.5,678358.7,423974.2,6783587.5
Utilities,Africa,2025,41.2,54.2,624248.3,390155.2,6242483.4
Retail,Asia,2015,25.6,41.7,23169.7,11584.8,46339.4
Retail,Asia,2016,25.3,39.2,24072.4,12036.2,48144.7
Retail,Asia,2017,26.6,40.4,28051.2,14025.6,56102.4
Retail,Asia,2018,27.2,44.7,27668.9,13834.5,55337.9
Retail,Asia,2019,27.9,47.2,25471.9,12736.0,50943.8
Retail,Asia,2020,27.6,46.4,24095.1,12047.5,48190.1
Retail,Asia,2021,30.6,49.3,23710.3,11855.1,47420.6
Retail,Asia,2022,29.9,47.5,25417.6,12708.8,50835.3
Retail,Asia,2023,31.1,46.4,29447.5,14723.8,58895.1
Retail,Asia,2024,31.5,48.9,29107.0,14553.5,58213.9
Retail,Asia,2025,30.5,47.9,31252.7,15626.3,62505.4
Manufacturing,Asia,2015,56.5,44.9,235055.3,313407.1,3917589.1
Manufacturing,Asia,2016,58.0,47.2,250556.4,334075.2,4175940.1
Manufacturing,Asia,2017,59.4,47.0,226650.4,302200.5,3777506.4
Manufacturing,Asia,2018,60.0,48.7,234685.2,312913.6,3911420.3
Manufacturing,Asia,2019,59.7,48.0,241470.0,321960.0,4024499.9
Manufacturing,Asia,2020,60.3,50.7,250949.4,334599.3,4182490.7
Manufacturing,Asia,2021,60.4,50.7,233006.9,310675.9,3883448.8
Manufacturing,Asia,2022,60.4,49.8,204690.2,272920.3,3411503.5
Manufacturing,Asia,2023,61.6,51.8,183607.4,244809.8,3060122.8
Manufacturing,Asia,2024,63.7,52.2,179932.6,239910.1,2998876.8
Manufacturing,Asia,2025,65.4,53.8,193781.4,258375.2,3229690.2
Healthcare,Oceania,2015,68.6,46.5,262918.5,262918.5,525837.1
Healthcare,Oceania,2016,67.5,46.1,321167.2,321167.2,642334.4
Healthcare,Oceania,2017,70.3,50.3,342052.4,342052.4,684104.7
Healthcare,Oceania,2018,70.6,52.5,371193.0,371193.0,742386.0
Healthcare,Oceania,2019,69.3,50.8,394069.5,394069.5,788139.1
Healthcare,Oceania,2020,69.3,51.1,439402.0,439402.0,878803.9
Healthcare,Oceania,2021,70.3,51.2,457032.4,457032.4,914064.8
Healthcare,Oceania,2022,69.1,51.8,483080.5,483080.5,966161.0
Healthcare,Oceania,2023,69.5,53.1,525480.7,525480.7,1050961.4
Healthcare,Oceania,2024,69.1,54.5,594742.1,594742.1,1189484.3
Healthcare,Oceania,2025,71.7,58.1,589162.7,589162.7,1178325.4
Manufacturing,North America,2015,63.9,40.9,215155.9,286874.5,3585931.8
Manufacturing,North America,2016,64.1,42.8,218174.7,290899.7,3636245.7
Manufacturing,North America,2017,64.0,43.2,227874.2,303832.3,3797903.8
Manufacturing,North America,2018,65.3,43.1,220482.1,293976.1,3674701.2
Manufacturing,North America,2019,63.3,41.6,231182.2,308243.0,3853037.4
Manufacturing,North America,2020,64.5,43.1,260777.3,347703.0,4346287.9
Manufacturing,North America,2021,66.8,44.9,280077.7,373436.9,4667961.8
Manufacturing,North America,2022,64.5,40.8,326520.8,435361.1,5442013.3
Manufacturing,North America,2023,65.2,44.3,278638.0,371517.4,4643967.0
Manufacturing,North America,2024,67.7,46.3,307267.7,409690.3,5121128.5
Manufacturing,North America,2025,68.2,49.0,311104.1,414805.5,5185068.4
Transportation,Africa,2015,36.5,30.0,194199.1,32366.5,647330.4
Transportation,Africa,2016,39.2,33.9,210449.1,35074.9,701497.1
Transportation,Africa,2017,38.8,34.4,209651.0,34941.8,698836.7
Transportation,Africa,2018,38.7,36.1,224062.7,37343.8,746875.7
Transportation,Africa,2019,38.2,35.4,258397.3,43066.2,861324.3
Transportation,Africa,2020,39.5,36.3,250242.1,41707.0,834140.2
Transportation,Africa,2021,39.8,38.3,228539.7,38090.0,761799.1
Transportation,Africa,2022,41.7,38.8,228797.1,38132.8,762656.9
Transportation,Africa,2023,42.8,38.2,254673.0,42445.5,848910.0
Transportation,Africa,2024,43.8,38.5,260142.4,43357.1,867141.2
Transportation,Africa,2025,45.1,39.8,273730.3,45621.7,912434.5
Energy,Middle East,2015,40.7,28.4,9809222.2,2942766.7,98092221.9
Energy,Middle East,2016,39.9,24.8,8663658.1,2599097.4,86636581.1
Energy,Middle East,2017,39.3,26.0,7304795.2,2191438.6,73047952.0
Energy,Middle East,2018,40.9,27.8,6404218.5,1921265.5,64042184.6
Energy,Middle East,2019,41.5,31.7,5574619.0,1672385.7,55746190.0
Energy,Middle East,2020,42.4,34.5,4695550.2,1408665.1,46955502.2
Energy,Middle East,2021,42.3,34.3,4854923.3,1456477.0,48549233.1
Energy,Middle East,2022,43.8,35.7,4346554.9,1303966.5,43465548.7
Energy,Middle East,2023,43.7,35.1,3708907.4,1112672.2,37089073.8
Energy,Middle East,2024,43.6,35.3,3150507.0,945152.1,31505070.3
Energy,Middle East,2025,44.5,33.5,2571711.8,771513.5,25717117.7
Manufacturing,Latin America,2015,48.6,18.3,131815.2,175753.7,2196920.8
Manufacturing,Latin America,2016,48.8,19.1,135275.1,180366.8,2254585.1
Manufacturing,Latin America,2017,51.0,22.0,121858.0,162477.4,2030967.1
Manufacturing,Latin America,2018,50.4,20.9,112388.8,149851.7,1873146.1
Manufacturing,Latin America,2019,51.0,23.9,114804.8,153073.1,1913413.5
Manufacturing,Latin America,2020,50.8,25.7,115244.7,153659.6,1920745.4
Manufacturing,Latin America,2021,51.1,25.0,102110.7,136147.6,1701844.9
Manufacturing,Latin America,2022,51.1,27.2,108255.9,144341.3,1804265.7
Manufacturing,Latin America,2023,52.8,27.6,102958.3,137277.7,1715971.4
Manufacturing,Latin America,2024,50.1,27.4,90754.5,121006.1,1512575.7
Manufacturing,Latin America,2025,51.0,26.8,98675.1,131566.8,1644584.4
Consumer Goods,Latin America,2015,47.5,79.3,260471.4,325589.2,1302356.9
Consumer Goods,Latin America,2016,48.8,79.7,269258.8,336573.5,1346294.1
Consumer Goods,Latin America,2017,50.3,81.0,276811.5,346014.4,1384057.6
Consumer Goods,Latin America,2018,51.3,84.0,286154.7,357693.4,1430773.7
Consumer Goods,Latin America,2019,52.6,84.3,291910.9,364888.6,1459554.4
Consumer Goods,Latin America,2020,53.1,83.6,326729.0,408411.2,1633644.9
Consumer Goods,Latin America,2021,55.2,88.2,349442.4,436803.0,1747211.9
Consumer Goods,Latin America,2022,55.1,90.7,397926.0,497407.5,1989629.9
Consumer Goods,Latin America,2023,56.4,91.7,404842.2,506052.8,2024211.1
Consumer Goods,Latin America,2024,56.4,91.3,418756.0,523445.0,2093780.2
Consumer Goods,Latin America,2025,59.6,95.2,411764.5,514705.7,2058822.7
Consumer Goods,Middle East,2015,34.6,34.7,394907.5,493634.4,1974537.7
Consumer Goods,Middle East,2016,35.6,34.6,416980.7,521225.9,2084903.7
Consumer Goods,Middle East,2017,35.6,34.1,388849.6,486062.0,1944248.0
Consumer Goods,Middle East,2018,37.2,37.0,365079.4,456349.3,1825397.1
Consumer Goods,Middle East,2019,39.0,39.3,319557.7,399447.1,1597788.6
Consumer Goods,Middle East,2020,40.5,41.5,304026.8,380033.4,1520133.8
Consumer Goods,Middle East,2021,41.6,42.4,315250.2,394062.7,1576250.9
Consumer Goods,Middle East,2022,43.5,47.1,307272.9,384091.2,1536364.7
Consumer Goods,Middle East,2023,42.8,48.3,317472.0,396840.0,1587359.9
Consumer Goods,Middle East,2024,43.8,46.7,342747.6,428434.4,1713737.8
Consumer Goods,Middle East,2025,44.6,43.9,384898.7,481123.4,1924493.7
Consumer Goods,Oceania,2015,63.1,80.5,102407.1,128008.9,512035.6
Consumer Goods,Oceania,2016,63.8,81.2,112696.9,140871.1,563484.4
Consumer Goods,Oceania,2017,65.3,82.9,119465.1,149331.3,597325.4
Consumer Goods,Oceania,2018,63.8,80.6,128071.3,160089.1,640356.3
Consumer Goods,Oceania,2019,65.5,82.6,155122.1,193902.7,775610.7
Consumer Goods,Oceania,2020,64.6,81.8,156734.6,195918.3,783673.0
Consumer Goods,Oceania,2021,65.6,82.0,157975.2,197469.1,789876.2
Consumer Goods,Oceania,2022,67.6,83.2,170439.3,213049.1,852196.3
Consumer Goods,Oceania,2023,67.2,86.7,191619.9,239524.9,958099.4
Consumer Goods,Oceania,2024,67.6,87.2,195995.0,244993.7,979975.0
Consumer Goods,Oceania,2025,69.4,91.5,205127.4,256409.3,1025637.2
Energy,Middle East,2015,32.8,14.3,3970442.9,1191132.9,39704428.7
Energy,Middle East,2016,31.3,12.8,3624264.3,1087279.3,36242642.6
Energy,Middle East,2017,32.5,15.3,3573868.9,1072160.7,35738689.0
Energy,Middle East,2018,35.0,18.9,3897996.4,1169398.9,38979963.8
Energy,Middle East,2019,38.8,20.6,3320170.3,996051.1,33201703.2
Energy,Middle East,2020,39.2,20.8,3124435.6,937330.7,31244355.5
Energy,Middle East,2021,39.8,23.3,3192834.8,957850.4,31928347.5
Energy,Middle East,2022,41.0,25.2,3328438.0,998531.4,33284379.7
Energy,Middle East,2023,40.5,24.1,3564986.2,1069495.8,35649861.6
Energy,Middle East,2024,42.7,24.0,3097193.8,929158.2,30971938.3
Energy,Middle East,2025,44.2,26.4,3245266.8,973580.0,32452667.9
Technology,Europe,2015,86.7,80.6,87658.1,52594.8,175316.1
Technology,Europe,2016,86.5,79.1,102947.2,61768.3,205894.4
Technology,Europe,2017,85.5,80.8,118768.1,71260.9,237536.2
Technology,Europe,2018,86.8,82.8,145580.9,87348.5,291161.7
Technology,Europe,2019,86.4,83.8,155428.2,93256.9,310856.4
Technology,Europe,2020,87.8,83.4,174058.4,104435.1,348116.9
Technology,Europe,2021,88.0,85.2,192074.3,115244.6,384148.5
Technology,Europe,2022,89.4,86.7,215116.3,129069.8,430232.5
Technology,Europe,2023,89.3,86.7,252051.2,151230.7,504102.3
Technology,Europe,2024,90.5,88.7,269196.5,161517.9,538392.9
Technology,Europe,2025,92.2,92.6,282541.6,169525.0,565083.3
Consumer Goods,North America,2015,61.9,33.5,199082.2,248852.8,995411.1
Consumer Goods,North America,2016,62.7,35.0,224902.3,281127.9,1124511.4
